post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_141630783173504	"Sarah, you are are a tough lady! These news people are like buzzards, they want to eat you! Stay strong!!You doing a good job"	2018-01-23T21:24:45+0000	33		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560581456336	"Release the Memo, Audit the Fed, Build the Wall, Drain the Swamp"	2018-01-23T20:51:27+0000	50		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1960134377585067	"Isn’t it Awesome when you have faith & you trust in God He’s got your back? This administration is a Prime example of having love,faith & trust in Our Lord ❤️🙏🇺🇸"	2018-01-23T21:21:56+0000	31		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_155106665273663	"Now we have proof that the Mueller investigation was a set up by the crooked FBI and the media.  I want to see indictments...all the corruption is really coming from the left."	2018-01-23T21:31:08+0000	33		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_514380288935527	"They are laughing at the Democrats, Love how they try and spin it. We the people saw what went down, we know who voted against the American People and we will not forget come election time. #MAGA"	2018-01-23T21:01:37+0000	30		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_314828885694740	"Most of my family who work for a living consider the bonus and tax break wonderful and appreciate it."	2018-01-23T21:00:47+0000	33		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_329095304256764	"I live by the border. Trust me we need a wall"	2018-01-23T21:16:59+0000	48		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_436753663410648	"“Release the memo, Build the wall, American First”"	2018-01-23T20:57:14+0000	48		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1184174591715800	"I love her. What a smart woman. Look out press she will eat you up and spit you out"	2018-01-23T20:51:54+0000	48		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_271149136753324	"You would think everyone would be thrilled with our economic growth under our POTUS!  These resisters are nuts and don’t have a collective full brain together...smh at the stupidity!  #POTUS🇺🇸!"	2018-01-23T21:13:04+0000	28		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1708987715830694	"Dems don't really understand because they are use to Obama lying for 8 years that the economy is great"	2018-01-23T21:08:27+0000	30		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_314829002361395	"DACA is ALL about votes, it's plain and simple!"	2018-01-23T21:00:59+0000	47		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560575506336	"We Love you Secretary Sarah Sanders, you are AWESOME!!"	2018-01-23T20:50:34+0000	42		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560580701336	"Hey - I’d take huckleberry sanders over Nancy Pelosi and Liz Warren anyday"	2018-01-23T20:51:20+0000	45		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560571926336	"you go girl, we love you here in Indiana"	2018-01-23T20:49:56+0000	45		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_277512882778241	"Wow!  So much great information coming out of this Press Conference.  I am so grateful for what our President has accomplished and is accomplishing."	2018-01-23T21:04:34+0000	28		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_148606579174741	"Liberals don't understand if they  aid and abet communist agenda of Obama, Clintons and Soros globalists.....we would all be on that same sinking ship.  Apparently they are clueless or just don't care."	2018-01-23T20:59:39+0000	23		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_170015657059563	"And remember in Nov. not one Democrat wanted this and refused to vote for it.  Not to mention all their lies about it."	2018-01-23T20:53:03+0000	29		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1184175378382388	"One good house press secretary she is 👍"	2018-01-23T20:52:29+0000	44		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_328193624332645	"White House staff showing maturity keeping a straight face with some questions being beyond silly & just looking for a gotcha moment."	2018-01-23T21:01:23+0000	28		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1978165365784874	"Quit trying to find Racism in every single word our Great President says"	2018-01-23T21:13:32+0000	41		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577143265712283	"Cancel DACA and release the memo."	2018-01-23T20:56:58+0000	44		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_514379805602242	"DACA is just a scam for Democrats to get votes"	2018-01-23T21:00:12+0000	43		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560574356336	"PROUD FL deplorable here!!!!!  economy booming #MAGA"	2018-01-23T20:50:24+0000	42		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577140779045865	"Love the haters bc their heads are exploding - too good"	2018-01-23T20:53:50+0000	42		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_148604645841601	"#ReleaseTheMemo enough is enough we don’t care about daca blah blah blah we want the memo released and released now not 2 weeks from"	2018-01-23T20:54:44+0000	41		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_176019183167407	"Sarah Huckabee Sanders is a great White House Press Secretary!"	2018-01-23T21:33:10+0000	37		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_720553214808829	"Close the borders And secure our country"	2018-01-23T21:36:54+0000	47		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_271146790086892	"We r so proud of our president. He puts America first."	2018-01-23T21:05:51+0000	36		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_209591979588107	"Our President is doing his job and takes no pay!"	2018-01-23T21:09:05+0000	39		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1708984175831048	"These reporters just try to keep knocking down anything good the President does. They wouldn’t even give him credit if he found a cure for cancer...useless press."	2018-01-23T21:04:30+0000	21		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_148606502508082	"What a feeble attempt by Karem to delegitimize the credit due to POTUS for workers directly benefitting from the tax cuts by virtue of raises, bonuses, etc.  Moron."	2018-01-23T20:59:25+0000	22		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1184175031715756	"Keep growing the economy!!!!!"	2018-01-23T20:52:17+0000	40		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577146009045342	"Thank God for Sara for restoring deportment.  Loved Sean, but Sara conducts these briefings on HER terms, not the media's.  Sean had a weakness for getting reeled in and taking the bait."	2018-01-23T21:00:01+0000	21		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_171816093583929	"No more DACA , illegals period."	2018-01-23T21:10:25+0000	39		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_271149196753318	"the press just continues to ignore the answers and ask the same old questions over and over it seems. Short term memory on the answers that don`t fit their agenda!"	2018-01-23T21:13:19+0000	22		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_2445266225698515	"Sirius Reef you’re beyond dumb, thank you for pointing that out for all of us. You’re just a miserable person and you  need God in your life"	2018-01-23T21:24:19+0000	13		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_2066251650068683	"Lol. CNN cut off the live feed after it was all good news and explained in detail to that commentator.  Lmao."	2018-01-23T21:07:19+0000	21		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_160439684606461	"Sarah is most awesome for America.  Liberals just seem to have a love affair with Nancy Pelosi  instead or Maxine Waters.  Too funny."	2018-01-23T21:22:22+0000	17		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_2445268479031623	"I love how matter of fact she is! Nothing throws her off of what's important! They're trying to throw her off! Yay! Don't debate! They can't win!"	2018-01-23T21:30:14+0000	20		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_155197538593761	"Wonder what these “reporters” are going to talk about once the memo is released??  😆😆 Going to be hilarious to watch them!!"	2018-01-23T21:32:08+0000	19		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_251502575386160	"You Dems that work for Verizon,JP Morgan etc....be sure to return/give back your bonuses,stocks etc okay"	2018-01-23T21:41:33+0000	27		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560580576336	"Jobs, raises, bonuses!  Way to go Mr. President, putting America's interests first"	2018-01-23T20:51:19+0000	50		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_341895666218812	"I love it when she says,,,,, ""I'm not going to debate or negotiate with you"",,,,,,,,,,, LOL"	2018-01-23T21:29:38+0000	38		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_176018793167446	"Yes, Sarah, why aren't they more interested in the memo, Democrat's collusion and uranium, lost text, emails etc...🤔"	2018-01-23T21:32:09+0000	22		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560579051336	"There once was a liberal with a brain, who... Oh never mind. No one would believe it anyhow."	2018-01-23T20:51:05+0000	38		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_251500665386351	"The entire Russia collusion hoax is perpetrated by the DNC ,Hillary,and the FBI and the Obama administration .It all ties together with those memos"	2018-01-23T21:34:01+0000	27		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577142919045651	"Love my 45 and thank you Sarah your fabulous"	2018-01-23T20:56:20+0000	38		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_2001155653483722	"God Bless Sophia prayers for you and success in your surgery may God's healing hands lift you up in strength."	2018-01-23T21:20:58+0000	22		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_155109101940086	"You look beautiful Sarah love 💕You in hot pink 💕Because your a hot intelligent woman"	2018-01-23T21:40:05+0000	43		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_209592479588057	"We don't need two parties anymore. We just need honest people! MAGA! This administration is rocking the house and the libs are melting! LMAO!"	2018-01-23T21:11:28+0000	19		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_190392511565131	"After the Obama worms sliming  the halls and walls of the White House in that last admin, this woman is so refreshing!"	2018-01-23T21:24:16+0000	15		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_514380418935514	"Hello fellow deplorables!  ReleaseTheMemo!  MAGA 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"	2018-01-23T21:02:07+0000	37		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1565390863548601	"Sarah is so dignified.   Handling the press so well."	2018-01-23T21:28:37+0000	36		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_191611568088563	"DACA WAS IMPLEMENTED BY OBAMA FOR VOTES...."	2018-01-23T21:24:34+0000	33		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_142026029927588	"Let's fix our country before we let unskilled humans immigrate. Americans should be #1 priority; Jobs, Saftey and Unity."	2018-01-23T21:05:21+0000	19		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1184181068381819	"USA = TEAM WORK Democrats can't understand it...they rather talk about helping the Illegals seriously???? Loser"	2018-01-23T21:01:24+0000	21		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577144802378796	"Whoever said there is no memo... tell that to the members of Congress who have already read the four pages.  Tell that to Trey Gowdy!"	2018-01-23T20:58:53+0000	18		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_940661859434389	"The entire world DEPENDS on a strong America. These reporters are utterly uninformed, sophomoric goobers."	2018-01-23T21:06:11+0000	20		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_251170205421495	"We don't care who pays for the wall just get it up !  #Maga"	2018-01-23T21:12:50+0000	36		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_170015953726200	"MAGA....Release the memos...DACA new meaning...Demo-n-crats Against Citizens of America"	2018-01-23T20:53:26+0000	36		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_251168545421661	"It Is Time To Accept The Results Of the American Election of 2016 and to Respect the Vote! .... good luck in 2020...you’ll need it if you think you can beat this"	2018-01-23T21:06:53+0000	18		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1708983225831143	"Dems have assimilated into a collective of BORGs there is no reasoning or anything they can understand except there own agenda...smh🤬"	2018-01-23T21:03:28+0000	17		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560578231336	"OUTSTANDING NEWS!  Now, #ReleaseTheMemo"	2018-01-23T20:50:57+0000	35		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1801557539886307	"Transparancy has never benn experienced before this administration. Great Potus! Now, let's release the memo!"	2018-01-23T21:08:17+0000	19		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_514380345602188	"These Reporters Are...Butt Hurt...MAGA...2020"	2018-01-23T21:01:50+0000	34		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1978160699118674	"Democrats only want the illegals here for votes"	2018-01-23T21:09:11+0000	35		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1184178965048696	"Democrats will no longer want to be Democrat once the Memo is released"	2018-01-23T20:57:22+0000	35		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1577145955712014	"Janet l. saltzgiver, Sarah Huckabee does not lie. It's not in her. You've been brainwashed. Your ignorance is overwhelming. You deserve more pity than scorn"	2018-01-23T20:59:57+0000	15		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1565392656881755	"She is amazing, best press secretary ever"	2018-01-23T21:30:52+0000	34		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_2066253823401799	"Isn’t it nice to hear the White House talk about jobs and wages. #MAGA ✔️🇺🇸🎉"	2018-01-23T21:10:09+0000	33		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_176016903167635	"Sarah is a pro with morals ...a rare commodity in our godless America thanks to libs n atheists!  You all LACK n are WACK!...appreciate a dedicated prayer before bs politics!"	2018-01-23T21:25:19+0000	16		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_191611458088574	"Loved Sophia’s story!! As a mom of a daughter with hydrocephalus, I understand Sophia’s challenges. Good for her! We’ll be praying for you and your family Sophia!!"	2018-01-23T21:24:10+0000	18		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1026120937526777	"No one should be above the law, however Hillary hasn’t been held accountable for the long list of things she’s been involved with, now we have the FBI, going down the same road !"	2018-01-23T21:33:11+0000	16		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_328193934332614	"THE MOST TRANSPARENT ADMIN EVERRR - nice change from the shady shuck n jive previous jokesters"	2018-01-23T21:02:05+0000	34		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_271150180086553	"Our President is the symbal of our flag-Our President is an Eagle soaring for all Americans. God always bless him & all standing for our great freedoms. Thank You Jesus for all you do. Amen 😊☘️"	2018-01-23T21:16:43+0000	16		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_176379446298202	"It's hilarious all the haters are children they haven't even lived long enough to even know what is actually happening. A little advice stay opened minded for a few years before you speak."	2018-01-23T21:11:24+0000	15		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_190392354898480	"Why all the worry over DACA more than veterans or our education of American children with disabilities?"	2018-01-23T21:23:31+0000	18		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_10156560573971336	"Sarah, you look great in that color. Okay, I am a woman talking about clothes. LOL."	2018-01-23T20:50:20+0000	32		
15704546335_10156560436886336	"WATCH: Press Secretary Sarah Sanders holds a briefing from The White House. She s joined by chief economic adviser Gary Cohn and national security adviser H.R. McMaster to answer questions from the press."	2018-01-23T20:48:26+0000	10156560436886336_1708989252497207	"No DACA! It is draining to US economy. No amnesty! No chain immigration. No visa lottery!"	2018-01-23T21:09:23+0000	33		
